Date,NVDA_Close,QUBT_Close,GSPC_Close,NVDA_High,QUBT_High,GSPC_High,NVDA_Low,QUBT_Low,GSPC_Low,NVDA_Open,QUBT_Open,GSPC_Open,NVDA_Volume,QUBT_Volume,GSPC_Volume,NVDA_Return,QUBT_Return,GSPC_Return,NVDA_RollingVol,QUBT_RollingVol,GSPC_RollingVol,NVDA_Tomorrow,NVDA_Direction
2020-01-14,6.155624,2.250000,3283.149902,6.255198,2.250000,3294.250000,6.142431,2.075000,3277.189941,6.229806,2.100000,3285.350098,359088000,300,3687620000,-0.018652,0.022727,-0.001515,0.014852,0.081220,0.004926,6.113058,0
2020-01-15,6.113058,2.400000,3289.290039,6.190725,2.400000,3298.659912,6.087169,2.400000,3280.689941,6.168321,2.400000,3282.270020,263104000,100,3721490000,-0.006915,0.066667,0.001870,0.013099,0.082295,0.004540,6.196700,1
2020-01-16,6.196700,2.550000,3316.810059,6.202675,2.600000,3317.110107,6.143179,2.550000,3302.820068,6.166579,2.600000,3302.969971,284192000,300,3540580000,0.013683,0.062500,0.008367,0.012944,0.083180,0.004399,6.205413,1
2020-01-17,6.205413,2.780000,3329.620117,6.223336,2.800000,3329.879883,6.157867,2.780000,3318.860107,6.215868,2.800000,3323.659912,253792000,3000,3726220000,0.001406,0.090196,0.003862,0.012965,0.081884,0.004344,6.172055,0
2020-01-21,6.172055,2.650000,3320.790039,6.205661,2.900000,3329.790039,6.137951,2.520000,3316.610107,6.168819,2.800000,3321.030029,217916000,3000,4104840000,-0.005376,-0.046763,-0.002652,0.013022,0.082430,0.004434,6.226072,1
2020-01-22,6.226072,2.650000,3321.750000,6.312701,2.900000,3337.770020,6.198441,2.575000,3320.040039,6.217360,2.700000,3330.020020,239240000,2500,3623780000,0.008752,0.000000,0.000289,0.012881,0.082430,0.004242,6.294532,1
2020-01-23,6.294532,2.640000,3325.540039,6.302996,2.640000,3326.879883,6.177284,2.040000,3301.870117,6.266154,2.500000,3315.770020,244516000,2000,3766710000,0.010996,-0.003774,0.001141,0.012874,0.078782,0.004139,6.235285,0
2020-01-24,6.235285,2.450000,3295.469971,6.459823,2.500000,3333.179932,6.181017,2.400000,3281.530029,6.410036,2.400000,3333.100098,373512000,2300,3708780000,-0.009412,-0.071970,-0.009042,0.013163,0.079843,0.004573,5.979380,0
2020-01-27,5.979380,2.450000,3243.629883,6.030411,2.450000,3258.850098,5.780980,2.450000,3234.500000,5.930589,2.450000,3247.159912,470536000,0,3831050000,-0.041041,0.000000,-0.015731,0.015494,0.079843,0.005562,6.172802,1
2020-01-28,6.172802,2.450000,3276.239990,6.205164,2.450000,3285.780029,5.992076,2.450000,3253.219971,6.045348,2.450000,3255.350098,310976000,0,3531570000,0.032348,0.000000,0.010054,0.015581,0.079843,0.005637,6.112311,0
2020-01-29,6.112311,2.400000,3273.399902,6.194459,2.400000,3293.469971,6.072482,2.400000,3271.889893,6.158364,2.400000,3289.459961,258848000,200,3600250000,-0.009800,-0.020408,-0.000867,0.015756,0.079901,0.005646,6.119031,1
2020-01-30,6.119031,2.250000,3283.659912,6.132474,2.300000,3285.909912,5.959465,1.850000,3242.800049,6.014479,2.000000,3256.449951,290504000,800,3790350000,0.001099,-0.062500,0.003134,0.015755,0.080606,0.005544,5.885531,0
2020-01-31,5.885531,2.250000,3225.520020,6.085176,2.300000,3282.330078,5.843711,2.250000,3214.679932,6.073227,2.250000,3282.330078,370420000,1200,4529700000,-0.038160,0.000000,-0.017706,0.017308,0.080606,0.006509,5.982617,1
2020-02-03,5.982617,2.300000,3248.919922,6.002033,2.500000,3268.439941,5.861137,1.680000,3235.659912,5.867360,1.800000,3235.659912,255564000,2400,3760460000,0.016496,0.022222,0.007255,0.017516,0.080765,0.006627,6.151892,1
2020-02-04,6.151892,2.650000,3297.590088,6.171060,3.125000,3306.919922,6.074474,2.000000,3280.610107,6.124509,2.010000,3280.610107,271544000,16500,3996900000,0.028294,0.152174,0.014980,0.017634,0.085736,0.007099,6.242253,1
2020-02-05,6.242253,2.450000,3334.689941,6.283078,2.500000,3337.580078,6.158860,2.300000,3313.750000,6.272872,2.300000,3324.909912,208220000,2400,4121480000,0.014688,-0.075472,0.011251,0.017582,0.086829,0.007311,6.329132,1
2020-02-06,6.329132,2.450000,3345.780029,6.329132,2.650000,3347.959961,6.195455,2.125000,3334.389893,6.276607,2.125000,3344.919922,218284000,3000,3887250000,0.013918,0.000000,0.003326,0.017704,0.086829,0.007321,6.262916,0
2020-02-07,6.262916,2.400000,3327.709961,6.311209,2.450000,3341.419922,6.237525,2.400000,3322.120117,6.289054,2.450000,3335.540039,189752000,1900,3733920000,-0.010462,-0.020408,-0.005401,0.017848,0.086887,0.007418,6.546202,1
2020-02-10,6.546202,2.175000,3352.090088,6.546949,2.400000,3352.260010,6.280590,2.175000,3317.770020,6.285569,2.380000,3318.280029,529608000,2000,3462730000,0.045232,-0.093750,0.007326,0.019523,0.084612,0.007470,6.668676,1
2020-02-11,6.668676,2.110000,3357.750000,6.783435,2.170000,3375.629883,6.592503,2.000000,3352.719971,6.654487,2.170000,3365.870117,638556000,1900,3762940000,0.018709,-0.029885,0.001688,0.019557,0.082396,0.007467,6.784431,1
2020-02-12,6.784431,1.950000,3379.449951,6.790904,2.080000,3381.469971,6.682618,1.950000,3369.719971,6.721451,2.080000,3370.500000,374644000,2900,3930910000,0.017358,-0.075829,0.006463,0.019177,0.083299,0.007406,6.740620,0
2020-02-13,6.740620,2.150000,3373.939941,6.807832,2.400000,3385.090088,6.699048,2.070000,3360.520020,6.726431,2.070000,3365.899902,528016000,3700,3500890000,-0.006458,0.102564,-0.001630,0.019247,0.085815,0.007425,7.213842,1
2020-02-14,7.213842,2.300000,3380.159912,7.342789,2.400000,3380.689941,7.119496,2.275000,3366.149902,7.150862,2.300000,3378.080078,1041924000,7900,3419700000,0.070205,0.069767,0.001844,0.022521,0.086928,0.007310,7.382618,1
2020-02-18,7.382618,2.550000,3370.290039,7.401040,3.100000,3375.010010,7.091118,2.250000,3355.610107,7.110534,2.400000,3369.040039,620164000,29700,3750400000,0.023396,0.108696,-0.002920,0.022308,0.089344,0.007186,7.833935,1
2020-02-19,7.833935,2.730000,3386.149902,7.851610,3.040000,3393.520020,7.505094,2.450000,3378.830078,7.505094,2.600000,3380.389893,694332000,24100,3614200000,0.061132,0.070588,0.004706,0.024316,0.090287,0.007201,7.684575,0
2020-02-20,7.684575,3.050000,3373.229980,7.874262,3.300000,3389.149902,7.377142,2.750000,3341.020020,7.785890,2.990000,3380.449951,810052000,14900,4019180000,-0.019066,0.117216,-0.003816,0.024872,0.092322,0.007224,7.320385,0
2020-02-21,7.320385,3.330000,3337.750000,7.597448,3.500000,3360.760010,7.235498,3.300000,3328.449951,7.572305,3.300000,3360.500000,768180000,6900,3908780000,-0.047392,0.091803,-0.010518,0.026886,0.093286,0.007509,6.802854,0
2020-02-24,6.802854,5.970000,3225.889893,7.016688,6.690000,3259.810059,6.671417,3.350000,3214.649902,6.725934,3.560000,3257.610107,856916000,33300,4851160000,-0.070697,0.792793,-0.033514,0.030386,0.169744,0.009705,6.523299,0
2020-02-25,6.523299,4.300000,3128.209961,6.940014,6.880000,3246.989990,6.421485,3.610000,3118.770020,6.878029,6.310000,3238.939941,1055496000,77900,5596760000,-0.041094,-0.279732,-0.030280,0.031497,0.167751,0.011126,6.662704,1
2020-02-26,6.662704,4.000000,3116.389893,6.856872,4.675000,3182.510010,6.522056,3.750000,3108.989990,6.523550,4.615000,3139.899902,747732000,39100,5484650000,0.021370,-0.069767,-0.003779,0.031236,0.167301,0.011021,6.291819,0
2020-02-27,6.291819,3.740000,2978.760010,6.650497,4.000000,3097.070068,6.199409,3.740000,2977.389893,6.349107,3.950000,3062.540039,906416000,9400,7064710000,-0.055666,-0.065000,-0.044163,0.032792,0.168209,0.013471,6.726965,1
2020-02-28,6.726965,3.490000,2954.219971,6.786496,4.000000,2959.719971,6.022561,3.380000,2855.840088,6.039249,3.750000,2916.899902,1133252000,17700,8569570000,0.069161,-0.066845,-0.008238,0.035006,0.168908,0.013467,6.885382,1
2020-03-02,6.885382,3.600000,3090.229980,6.914276,4.000000,3090.959961,6.501048,3.490000,2945.189941,6.897089,3.490000,2974.280029,890744000,17200,6381330000,0.023550,0.031519,0.046039,0.035148,0.168754,0.016108,6.622849,0
2020-03-03,6.622849,3.750000,3003.370117,7.000956,4.160000,3136.719971,6.537414,3.490000,2976.629883,6.941177,3.530000,3096.459961,652792000,19000,6376510000,-0.038129,0.041667,-0.028108,0.035984,0.168312,0.016737,7.086641,1
2020-03-04,7.086641,3.600000,3130.120117,7.096106,4.000000,3130.969971,6.655480,3.300000,3034.379883,6.730205,3.520000,3045.750000,597408000,42800,5073020000,0.070029,-0.040000,0.042203,0.037972,0.168224,0.018686,6.807170,0
2020-03-05,6.807170,3.570000,3023.939941,7.054011,3.570000,3083.040039,6.762584,3.450000,2999.830078,6.887126,3.500000,3075.699951,540328000,1700,5579290000,-0.039436,-0.008333,-0.033922,0.038831,0.168266,0.019577,6.626585,0
2020-03-06,6.626585,3.300000,2972.370117,6.685120,3.600000,2985.929932,6.426323,3.300000,2901.540039,6.627582,3.550000,2954.199951,515412000,5900,6555240000,-0.026529,-0.075630,-0.017054,0.039191,0.169134,0.019727,6.113475,0
2020-03-09,6.113475,2.540000,2746.560059,6.461194,3.250000,2863.889893,5.932642,2.540000,2734.429932,5.975484,3.250000,2863.889893,614160000,21600,8441290000,-0.077432,-0.230303,-0.075970,0.041783,0.174431,0.023745,6.503041,1
2020-03-10,6.503041,2.805000,2882.229980,6.503041,3.050000,2882.590088,6.127176,2.765000,2734.000000,6.389957,2.840000,2813.479980,580648000,19600,7642040000,0.063722,0.104331,0.049396,0.042589,0.175204,0.025701,6.139132,0
2020-03-11,6.139132,3.000000,2741.379883,6.391453,3.000000,2825.600098,6.041991,2.620000,2707.219971,6.363058,2.630000,2825.600098,499964000,1200,7431200000,-0.055960,0.069519,-0.048868,0.043579,0.175439,0.026846,5.387899,0
2020-03-12,5.387899,3.000000,2480.639893,5.881331,3.000000,2660.949951,5.375196,2.500000,2478.860107,5.615809,2.700000,2630.860107,816540000,8400,8850810000,-0.122368,0.000000,-0.095113,0.049024,0.175322,0.031404,5.998899,1
2020-03-13,5.998899,2.520000,2711.020020,6.003383,2.760000,2711.330078,5.470098,2.520000,2492.370117,5.741348,2.760000,2569.989990,634836000,1500,8299070000,0.113402,-0.160000,0.092871,0.053438,0.177778,0.036441,4.891975,0
2020-03-16,4.891975,2.300000,2386.129883,5.631750,2.590000,2562.979980,4.832196,2.250000,2380.939941,5.290756,2.305000,2508.590088,726972000,10200,7805450000,-0.184521,-0.087302,-0.119841,0.062946,0.178763,0.041954,5.411812,1
2020-03-17,5.411812,2.200000,2529.189941,5.501233,2.200000,2553.929932,4.757473,2.175000,2367.040039,5.004313,2.200000,2425.659912,833632000,14300,8370250000,0.106263,-0.043478,0.059955,0.066020,0.179051,0.043729,5.051888,0
2020-03-18,5.051888,2.190000,2398.100098,5.229235,2.395000,2453.570068,4.500420,2.190000,2280.520020,4.984138,2.395000,2436.500000,874268000,3800,8799300000,-0.066507,-0.004545,-0.051831,0.066825,0.177067,0.044250,5.304705,1
2020-03-19,5.304705,1.710000,2409.389893,5.398360,2.590000,2466.969971,4.817002,1.680000,2319.780029,5.030465,2.590000,2393.479980,765512000,26400,7956100000,0.050044,-0.219178,0.004708,0.067481,0.181236,0.044159,5.124869,0
2020-03-20,5.124869,1.780000,2304.919922,5.736864,2.100000,2453.010010,5.109426,1.775000,2295.560059,5.454903,1.975000,2431.939941,804636000,3000,9053950000,-0.033901,0.040936,-0.043360,0.067628,0.181382,0.044502,5.297732,1
2020-03-23,5.297732,1.650000,2237.399902,5.392135,1.875000,2300.729980,4.944783,1.650000,2191.860107,5.123873,1.730000,2290.709961,643876000,6700,7411380000,0.033730,-0.073034,-0.029294,0.067980,0.181864,0.044605,6.206633,1
2020-03-24,6.206633,2.700000,2447.330078,6.293314,3.000000,2449.709961,5.680322,1.725000,2344.439941,5.703985,1.725000,2344.439941,1101644000,58100,7563150000,0.171564,0.636364,0.093828,0.074671,0.214689,0.048531,6.117960,0
2020-03-25,6.117960,2.500000,2475.560059,6.521473,3.000000,2571.419922,6.069140,2.500000,2407.530029,6.321709,2.850000,2457.770020,793432000,14500,8300010000,-0.014287,-0.074074,0.011535,0.074643,0.215229,0.048641,6.407394,1
2020-03-26,6.407394,2.125000,2630.070068,6.531437,2.620000,2637.010010,6.227058,2.100000,2500.719971,6.325196,2.620000,2501.290039,696108000,14300,7766990000,0.047309,-0.150000,0.062414,0.075084,0.216829,0.050297,6.295057,0
2020-03-27,6.295057,2.250000,2541.469971,6.553854,2.250000,2615.909912,6.194179,2.134000,2520.020020,6.227058,2.250000,2555.870117,638828000,4900,6201670000,-0.017532,0.058824,-0.033687,0.075149,0.216409,0.050517,6.615376,1
2020-03-30,6.615376,2.240000,2626.649902,6.624593,2.250000,2631.800049,6.316478,2.110000,2545.280029,6.360565,2.180000,2558.979980,602252000,5300,5751120000,0.050884,-0.004444,0.033516,0.074612,0.216239,0.051062,6.565810,0
2020-03-31,6.565810,2.200000,2584.590088,6.859727,2.200000,2641.389893,6.420096,1.880000,2571.149902,6.655479,2.100000,2614.689941,949960000,15200,6576210000,-0.007493,-0.017857,-0.016013,0.074488,0.215624,0.051081,6.054443,0
2020-04-01,6.054443,1.900000,2470.500000,6.514249,2.055000,2522.750000,6.009858,1.830000,2447.489990,6.367789,2.055000,2498.080078,656912000,5400,5964000000,-0.077883,-0.136364,-0.044142,0.074801,0.217020,0.051454,6.363306,1
2020-04-02,6.363306,1.900000,2526.899902,6.376507,2.000000,2533.219971,6.035514,1.760000,2455.790039,6.083586,1.910000,2458.540039,675764000,19200,6464190000,0.051014,0.000000,0.022829,0.075464,0.216000,0.051779,6.075366,0
2020-04-03,6.075366,1.820000,2488.649902,6.367291,1.900000,2538.179932,5.937873,1.800000,2459.959961,6.325694,1.800000,2514.919922,663212000,2000,6096970000,-0.045250,-0.042105,-0.015137,0.075422,0.215465,0.051792,6.685370,1
2020-04-06,6.685370,1.925000,2663.679932,6.722235,2.050000,2676.850098,6.300040,1.800000,2574.570068,6.357578,1.880000,2578.280029,727884000,8600,6403840000,0.100406,0.057692,0.070331,0.076619,0.155319,0.053500,6.451979,0
2020-04-07,6.451979,1.950000,2659.409912,6.930715,2.040000,2756.889893,6.408887,1.950000,2657.669922,6.907052,1.950000,2738.649902,784520000,600,7050410000,-0.034911,0.012987,-0.001603,0.076507,0.147906,0.053288,6.649253,1
2020-04-08,6.649253,2.050000,2749.979980,6.674161,2.050000,2760.750000,6.491086,1.850000,2663.300049,6.561078,1.990000,2685.000000,542444000,5300,5875710000,0.030576,0.051282,0.034056,0.076604,0.148072,0.053740,6.549619,0
2020-04-09,6.549619,1.880000,2789.820068,6.797954,2.190000,2818.570068,6.486601,1.880000,2762.360107,6.775039,2.080000,2776.989990,525564000,9500,7899550000,-0.014984,-0.082927,0.014487,0.075890,0.148324,0.053246,6.721486,1
2020-04-13,6.721486,1.800000,2761.629883,6.730203,1.970000,2782.459961,6.401415,1.800000,2721.169922,6.489839,1.850000,2782.459961,398408000,2900,5319530000,0.026241,-0.042553,-0.010105,0.075022,0.148090,0.053256,7.072691,1
2020-04-14,7.072691,1.830000,2846.060059,7.106815,2.020000,2851.850098,6.822114,1.800000,2805.100098,6.849762,1.800000,2805.100098,530948000,3600,5615730000,0.052251,0.016667,0.030573,0.075478,0.147962,0.052860,6.995227,0
2020-04-15,6.995227,1.800000,2783.360107,7.078171,1.830000,2801.879883,6.859228,1.800000,2761.540039,6.904561,1.830000,2795.639893,366148000,2300,5208000000,-0.010953,-0.016393,-0.022030,0.075121,0.147596,0.052766,7.340456,1
2020-04-16,7.340456,1.450000,2799.550049,7.447561,1.750000,2806.510010,7.137454,1.290000,2764.320068,7.150655,1.750000,2799.340088,745620000,40300,5228810000,0.049352,-0.194444,0.005817,0.074593,0.151137,0.052149,7.281174,0
2020-04-17,7.281174,1.800000,2874.560059,7.444073,2.300000,2879.219971,7.147167,1.450000,2830.879883,7.422652,1.450000,2842.429932,539120000,27100,5804810000,-0.008076,0.241379,0.026794,0.074183,0.158525,0.052061,7.149908,0
2020-04-20,7.149908,1.740000,2823.159912,7.310566,1.800000,2868.979980,7.105571,1.600000,2820.429932,7.154640,1.800000,2845.620117,449388000,27000,5228630000,-0.018028,-0.033333,-0.017881,0.074075,0.158128,0.052070,6.713017,0
2020-04-21,6.713017,1.630000,2736.560059,7.093117,1.955000,2785.540039,6.653238,1.600000,2727.100098,7.031843,1.955000,2784.810059,735160000,4600,5121010000,-0.061104,-0.063218,-0.030675,0.073505,0.152987,0.050434,7.127490,1
2020-04-22,7.127490,1.620000,2799.310059,7.170332,1.760000,2815.100098,6.859727,1.610000,2775.949951,6.905309,1.630000,2787.889893,483356000,8200,5084920000,0.061742,-0.006135,0.022930,0.073452,0.151584,0.049788,7.074186,0
2020-04-23,7.074186,1.560000,2797.800049,7.301598,2.120000,2844.899902,7.049029,1.560000,2794.260010,7.169585,2.120000,2810.419922,424160000,13000,5773530000,-0.007479,-0.037037,-0.000539,0.072577,0.150931,0.048918,7.213174,1
2020-04-24,7.213174,1.500000,2836.739990,7.215167,1.650000,2842.709961,6.989249,1.400000,2791.760010,7.063974,1.650000,2812.639893,352328000,18500,5382810000,0.019647,-0.038462,0.013918,0.068334,0.150985,0.045389,7.399736,1
2020-04-27,7.399736,1.410000,2878.479980,7.559647,1.650000,2887.719971,7.323019,1.410000,2852.889893,7.347678,1.640000,2854.649902,479388000,11300,5203930000,0.025864,-0.060000,0.014714,0.065674,0.148731,0.042341,7.257262,0
2020-04-28,7.257262,1.700000,2863.389893,7.577084,2.010000,2921.149902,7.251783,1.490000,2860.709961,7.547194,1.750000,2909.959961,442904000,58400,5691160000,-0.019254,0.205674,-0.005242,0.054921,0.153060,0.035506,7.434112,1
2020-04-29,7.434112,1.750000,2939.510010,7.486917,1.900000,2954.860107,7.316794,1.750000,2912.159912,7.392017,1.900000,2918.459961,379160000,1900,6645640000,0.024369,0.029412,0.026584,0.052176,0.152934,0.034281,7.280177,0
2020-04-30,7.280177,1.500000,2912.429932,7.434110,1.950000,2930.909912,7.266229,1.480000,2892.469971,7.380059,1.840000,2930.909912,375916000,21400,6544980000,-0.020707,-0.142857,-0.009212,0.050444,0.155201,0.032665,7.043550,0
2020-05-01,7.043550,1.620000,2830.709961,7.195988,1.645000,2869.090088,6.995228,1.500000,2821.610107,7.082655,1.645000,2869.090088,342096000,2600,4759810000,-0.032503,0.080000,-0.028059,0.050629,0.150353,0.033286,7.255519,1
2020-05-04,7.255519,1.550000,2842.739990,7.269219,1.750000,2844.239990,6.996225,1.500000,2797.850098,6.996225,1.510000,2815.010010,317556000,19400,4735930000,0.030094,-0.043210,0.004250,0.050030,0.150486,0.031965,7.316544,1
2020-05-05,7.316544,1.520000,2868.439941,7.479195,1.540000,2898.229980,7.255519,1.520000,2863.550049,7.359635,1.520000,2868.879883,368896000,9700,5140290000,0.008411,-0.019355,0.009041,0.049879,0.149852,0.031201,7.417423,1
2020-05-06,7.417423,1.350000,2848.419922,7.522287,1.595000,2891.110107,7.358142,1.340000,2847.649902,7.396003,1.595000,2883.139893,323464000,10300,4892570000,0.013788,-0.111842,-0.006979,0.039764,0.092728,0.026850,7.593773,1
2020-05-07,7.593773,1.340000,2881.189941,7.657040,1.545000,2901.919922,7.505349,1.200000,2876.479980,7.556660,1.400000,2878.260010,373732000,19400,5178790000,0.023775,-0.007407,0.011505,0.039678,0.092153,0.026850,7.783822,1
2020-05-08,7.783822,1.200000,2929.800049,7.790049,1.300000,2932.159912,7.631632,1.200000,2902.879883,7.665507,1.300000,2908.830078,339216000,4200,4876030000,0.025027,-0.104478,0.016872,0.039121,0.090235,0.024719,8.035895,1
2020-05-11,8.035895,1.070000,2930.189941,8.082723,1.250000,2944.250000,7.750198,1.070000,2903.439941,7.778842,1.100000,2915.459961,469060000,23800,4819730000,0.032384,-0.108333,0.000133,0.039093,0.090678,0.023695,7.773859,0
2020-05-12,7.773859,1.190000,2870.120117,8.142500,1.250000,2945.820068,7.764144,1.020000,2869.590088,8.093680,1.150000,2939.500000,493060000,14000,5119630000,-0.032608,0.112150,-0.020500,0.038973,0.093837,0.023507,7.751442,0
2020-05-13,7.751442,1.180000,2820.000000,8.048846,1.245000,2874.139893,7.566872,1.070000,2793.149902,7.888437,1.080000,2865.860107,625852000,11600,6151650000,-0.002884,-0.008403,-0.017463,0.038926,0.093849,0.023550,8.001019,1
2020-05-14,8.001019,1.150000,2852.500000,8.006499,1.180000,2852.800049,7.659278,1.150000,2766.639893,7.812962,1.150000,2794.540039,602312000,3200,5651130000,0.032198,-0.025424,0.011525,0.035781,0.091104,0.021823,8.459583,1
2020-05-15,8.459583,1.150000,2863.699951,8.469297,1.210000,2865.010010,7.845097,1.040000,2816.780029,7.860789,1.210000,2829.949951,987660000,11700,5507700000,0.057313,0.000000,0.003926,0.036048,0.091104,0.021562,8.718130,1
2020-05-18,8.718130,0.930000,2953.909912,8.883770,1.130000,2968.090088,8.648636,0.780000,2913.860107,8.728343,1.045000,2913.860107,774460000,41100,6373670000,0.030563,-0.191304,0.031501,0.034660,0.096668,0.021785,8.773177,1
2020-05-19,8.773177,0.930000,2922.939941,9.054142,0.950000,2964.209961,8.730584,0.906000,2922.350098,8.757983,0.950000,2948.590088,717320000,1000,4984330000,0.006314,0.000000,-0.010484,0.030450,0.095686,0.018262,8.937073,1
2020-05-20,8.937073,0.930000,2971.610107,9.009805,0.931000,2980.290039,8.856121,0.930000,2953.629883,8.957996,0.930000,2953.629883,587536000,2000,5005380000,0.018681,0.000000,0.016651,0.029302,0.095563,0.018398,8.743038,0
2020-05-21,8.743038,1.000000,2948.510010,9.019270,1.010000,2978.500000,8.705427,0.831000,2938.570068,9.018274,0.930000,2969.949951,761068000,6200,4976620000,-0.021711,0.075269,-0.007774,0.029671,0.096277,0.017599,8.993119,1
2020-05-22,8.993119,1.080000,2955.449951,9.059625,1.090000,2956.760010,8.681268,0.933000,2933.590088,8.792857,1.000000,2948.050049,1038764000,6000,3970860000,0.028603,0.080000,0.002354,0.029493,0.097151,0.017452,8.685748,0
2020-05-26,8.685748,1.310000,2991.770020,9.148046,1.580000,3021.719971,8.640166,1.070000,2988.169922,9.123137,1.100000,3004.080078,770780000,110100,5848500000,-0.034178,0.212963,0.012289,0.030466,0.105393,0.017392,8.493958,0
2020-05-27,8.493958,1.960000,3036.129883,8.601062,1.960000,3036.250000,7.967397,1.300000,2969.750000,8.593341,1.550000,3015.649902,1175892000,101900,6398000000,-0.022081,0.496183,0.014827,0.029846,0.139634,0.016752,8.455846,0
2020-05-28,8.455846,1.600000,3029.729980,8.728341,2.440000,3068.669922,8.348490,1.545000,3023.399902,8.381369,2.010000,3046.610107,734896000,131800,5447020000,-0.004487,-0.183673,-0.002108,0.029738,0.144025,0.016138,8.842920,1
2020-05-29,8.842920,2.050000,3044.310059,8.842920,2.060000,3049.169922,8.453854,1.490000,2998.610107,8.523099,1.725000,3025.169922,745256000,87100,7297550000,0.045776,0.281250,0.004812,0.029568,0.147440,0.016133,8.773926,0
2020-06-01,8.773926,3.060000,3055.729980,8.808299,3.480000,3062.179932,8.657605,2.060000,3031.540039,8.800827,2.100000,3038.780029,389876000,175900,4684170000,-0.007802,0.492683,0.003751,0.029564,0.166322,0.015493,8.792854,1
2020-06-02,8.792854,3.770000,3080.820068,8.804810,3.990000,3081.070068,8.626219,3.190000,3051.639893,8.763961,3.190000,3064.780029,391320000,145600,5197150000,0.002157,0.232026,0.008211,0.029210,0.169891,0.015056,8.737309,0
2020-06-03,8.737309,4.280000,3122.870117,8.833704,4.840000,3130.939941,8.668064,3.830000,3098.899902,8.789865,3.830000,3098.899902,365440000,183700,6005560000,-0.006317,0.135279,0.013649,0.026357,0.169669,0.013753,8.738308,1
2020-06-04,8.738308,2.980000,3112.350098,8.914489,4.550000,3128.909912,8.649593,2.600000,3090.409912,8.699931,4.340000,3111.560059,424280000,236100,6451290000,0.000114,-0.303738,-0.003369,0.024450,0.181069,0.013371,8.891313,1
2020-06-05,8.891313,2.650000,3193.929932,8.968065,3.000000,3211.719971,8.679995,2.600000,3163.840088,8.766216,3.000000,3163.840088,481748000,91300,8639300000,0.017510,-0.110738,0.026212,0.024362,0.182573,0.013962,8.776683,0
2020-06-08,8.776683,3.020000,3232.389893,8.861160,3.040000,3233.129883,8.657816,2.655000,3196.000000,8.848700,2.655000,3199.919922,387736000,61800,8498300000,-0.012892,0.139623,0.012042,0.024546,0.183082,0.013923,9.016905,1
2020-06-09,9.016905,3.160000,3207.179932,9.080450,3.350000,3222.709961,8.723104,3.020000,3193.110107,8.771697,3.300000,3213.320068,468488000,78200,6410930000,0.027370,0.046358,-0.007799,0.024588,0.182138,0.013957,9.336625,1
2020-06-10,9.336625,3.150000,3190.139893,9.469447,3.290000,3223.270020,9.124061,3.100000,3181.489990,9.138266,3.290000,3213.419922,632180000,61200,6598870000,0.035458,-0.003165,-0.005313,0.024610,0.179638,0.013959,8.767960,0
2020-06-11,8.767960,2.850000,3002.100098,9.231463,3.040000,3123.530029,8.757742,2.670000,2999.489990,9.120571,3.000000,3123.530029,583652000,42800,7037320000,-0.060907,-0.095238,-0.058944,0.027496,0.181206,0.017428,8.903770,1
2020-06-12,8.903770,2.870000,3041.310059,9.157701,3.000000,3088.419922,8.675258,2.760000,2984.469971,9.133031,2.850000,3071.040039,570908000,56600,5845330000,0.015489,0.007018,0.013061,0.027080,0.178295,0.017459,9.144247,1
2020-06-15,9.144247,2.640000,3066.590088,9.152720,2.880000,3079.760010,8.715630,2.520000,2965.659912,8.786900,2.750000,2993.760010,400004000,40200,5757480000,0.027008,-0.080139,0.008312,0.026247,0.179321,0.016569,9.039334,0
2020-06-16,9.039334,2.500000,3124.739990,9.236947,2.640000,3153.449951,8.810324,2.490000,3076.060059,9.195332,2.640000,3131.000000,535716000,28900,5845810000,-0.011473,-0.053030,0.018962,0.026196,0.179469,0.016828,9.206298,1
2020-06-17,9.206298,2.590000,3113.489990,9.269095,2.650000,3141.159912,9.041080,2.115000,3108.030029,9.084441,2.475000,3136.129883,408304000,43500,4560450000,0.018471,0.036000,-0.003600,0.026270,0.179227,0.016838,9.188357,0
2020-06-18,9.188357,2.720000,3115.340088,9.252650,2.800000,3120.000000,9.085190,2.500000,3093.510010,9.197328,2.505000,3101.639893,254408000,43300,4448690000,-0.001949,0.050193,0.000594,0.026308,0.177172,0.016742,9.231463,1
2020-06-19,9.231463,2.880000,3097.739990,9.414623,2.940000,3155.530029,9.197573,2.510000,3083.110107,9.212774,2.900000,3140.290039,524160000,40900,8346650000,0.004691,0.058824,-0.005649,0.026131,0.177007,0.016739,9.496114,1
2020-06-22,9.496114,2.760000,3117.860107,9.500600,2.990000,3120.919922,9.243429,2.700000,3079.389893,9.270094,2.900000,3094.419922,398468000,32800,4686690000,0.028668,-0.041667,0.006495,0.026227,0.175610,0.016539,9.419608,0
2020-06-23,9.419608,2.700000,3131.290039,9.611489,2.950000,3154.899902,9.377245,2.560000,3127.120117,9.520283,2.560000,3138.699951,375108000,36800,4711850000,-0.008057,-0.021739,0.004307,0.025913,0.173761,0.016538,9.205798,0
2020-06-24,9.205798,2.860000,3050.330078,9.525766,2.950000,3115.010010,9.115090,2.600000,3032.129883,9.445773,2.905000,3114.399902,449372000,37500,5597680000,-0.022698,0.059259,-0.025855,0.025468,0.173320,0.016820,9.459478,1
